tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
626,53707,53737,53764,top,157.89,150.0,166.67,61.73,"{625: 9.71, 626: 0.0, 627: 11.73}",True
627,53735,53766,53797,top,145.16,145.16,145.16,,"{625: 20.29, 626: 11.75, 627: 0.0}",True
631,53818,53852,53881,top,142.86,132.35,155.17,78.69,{631: 0.0},True
632,53901,53938,53971,top,128.57,121.62,136.36,44.67,"{632: 0.0, 638: 17.37}",True
638,53955,53984,54011,top,160.71,155.17,166.67,42.57,"{638: 0.0, 632: 17.21}",True
642,54053,,54107,top,166.67,,,,{},True
644,54068,54100,54128,top,150.0,140.62,160.71,71.75,"{644: 0.0, 642: 7.65}",True
647,54240,,,top,,,,,{},False
649,54299,,,bottom,,,,,{},False
650,54314,54338,54360,top,195.65,187.5,204.55,77.48,{650: 0.0},True
651,54630,54660,54687,top,157.89,150.0,166.67,61.73,{651: 0.0},True
652,54860,54881,54899,top,230.77,214.29,250.0,198.41,{652: 0.0},True
653,55106,55135,55162,top,160.71,155.17,166.67,42.57,{653: 0.0},True
654,55294,55325,55352,top,155.17,145.16,166.67,79.65,{654: 0.0},True
655,55295,,,top,,,,,{},False
656,55423,,,top,,,,,{},False
657,55477,,,bottom,,,,,{},False
658,55564,55585,55604,top,225.0,214.29,236.84,118.72,"{658: 0.0, 659: 7.63}",True
659,55575,55600,55623,top,187.5,180.0,195.65,68.05,"{658: 7.74, 659: 0.0}",True
660,55668,55692,55714,top,195.65,187.5,204.55,77.48,{660: 0.0},True
663,56982,57010,57036,top,166.67,160.71,173.08,47.55,{663: 0.0},True
665,57106,57139,57169,top,142.86,136.36,150.0,45.45,{665: 0.0},True
666,57231,57257,57281,top,180.0,173.08,187.5,60.1,{666: 0.0},True
667,57856,57887,57915,top,152.54,145.16,160.71,55.55,{667: 0.0},True
668,57937,57972,58002,top,138.46,128.57,150.0,71.43,{668: 0.0},True
669,58228,58257,58284,top,160.71,155.17,166.67,42.57,{669: 0.0},True
680,58443,58470,58495,top,173.08,166.67,180.0,53.33,"{680: 0.0, 681: 8.34}",True
681,58465,58487,58507,top,214.29,204.55,225.0,102.27,"{680: 8.24, 681: 0.0}",True
682,59079,59109,59135,top,160.71,150.0,173.08,88.76,{682: 0.0},True
683,59411,59451,59485,top,121.62,112.5,132.35,58.39,{683: 0.0},True
688,59485,,,bottom,,,,,{},False
690,59546,,,top,,,,,{},False
692,59612,,,bottom,,,,,{},False
693,59632,,,top,,,,,{},False
694,59699,,,bottom,,,,,{},False
697,59720,59758,59792,top,125.0,118.42,132.35,40.98,"{697: 0.0, 699: 18.5}",True
699,59777,59814,59846,top,130.43,121.62,140.62,59.39,"{699: 0.0, 697: 18.46}",True
700,59854,59890,59921,top,134.33,125.0,145.16,65.04,"{700: 0.0, 705: 21.76}",True
705,59917,59948,59976,top,152.54,145.16,160.71,55.55,"{700: 21.65, 705: 0.0}",True
706,60268,60301,60330,top,145.16,136.36,155.17,64.86,{706: 0.0},True
708,60691,60723,60752,top,147.54,140.62,155.17,50.16,{708: 0.0},True
709,61073,61106,61135,top,145.16,136.36,155.17,64.86,"{709: 0.0, 710: 1.36}",True
710,61078,61109,61138,top,150.0,145.16,155.17,34.52,"{709: 1.34, 710: 0.0}",True
711,61183,61222,61256,top,123.29,115.38,132.35,49.91,{711: 0.0},True
712,61371,61399,61424,top,169.81,160.71,180.0,77.14,{712: 0.0},True
713,61463,61492,61519,top,160.71,155.17,166.67,42.57,"{713: 0.0, 720: 19.55}",True
720,61510,61537,61562,top,173.08,166.67,180.0,53.33,"{720: 0.0, 713: 19.53}",True
722,61584,61621,61654,top,128.57,121.62,136.36,44.67,{722: 0.0},True
735,61655,,,bottom,,,,,{},False
736,61738,,,bottom,,,,,{},False
738,61860,61888,61912,top,173.08,160.71,187.5,111.61,"{738: 0.0, 739: 4.62}",True
739,61870,,,top,,,,,{},False
742,61926,,,bottom,,,,,{},False
743,62278,62307,62333,top,163.64,155.17,173.08,68.86,{743: 0.0},True
744,62344,62369,62394,top,180.0,180.0,180.0,,{744: 0.0},True
