tracking_id,start_frame,middle_frame,end_frame,first_crossed,speed,start_to_mid_speed,mid_to_end_speed,acceleration,average_vertical_distances,valid
782,48016,48054,48092,bottom,118.42,118.42,118.42,,"{782: 0.0, 783: 21.14}",True
783,48088,48125,,bottom,,,,,{},False
793,48276,48314,48352,bottom,118.42,118.42,118.42,,{793: 0.0},True
795,48845,,,top,,,,,{},False
796,48862,48897,48933,bottom,126.76,128.57,125.0,-9.92,{796: 0.0},True
804,49080,49144,49210,bottom,69.23,70.31,68.18,-3.23,"{804: 0.0, 799: 22.38, 802: 12.93}",True
799,49082,,,top,,,,,{},False
802,49128,,,top,,,,,{},False
806,49245,,,top,,,,,{},False
810,49301,,,top,,,,,{},False
811,49337,,,top,,,,,{},False
815,49750,,,top,,,,,{},False
816,49873,49925,49980,bottom,84.11,86.54,81.82,-8.58,{816: 0.0},True
818,49992,,,top,,,,,{},False
825,50073,50114,50157,bottom,107.14,109.76,104.65,-11.87,"{825: 0.0, 824: 11.34}",True
824,50110,,,top,,,,,{},False
826,50376,50415,50455,bottom,113.92,115.38,112.5,-7.21,{826: 0.0},True
828,50492,50528,,bottom,,,,,{},False
829,50541,50579,50620,bottom,113.92,118.42,109.76,-21.13,"{829: 0.0, 828: 15.07}",True
832,50828,50863,,bottom,,,,,{},False
835,50993,,,top,,,,,{},False
839,51103,,,top,,,,,{},False
840,51183,51222,51264,bottom,111.11,115.38,107.14,-19.62,{840: 0.0},True
851,51379,,,top,,,,,{},False
853,51461,,,top,,,,,{},False
854,51502,51535,,bottom,,,,,{},False
856,51515,,,bottom,,,,,{},False
861,51568,51605,51644,bottom,118.42,121.62,115.38,-15.99,"{861: 0.0, 855: 20.18, 859: 11.5}",True
855,51575,,,top,,,,,{},False
859,51603,,,top,,,,,{},False
863,51686,51717,51749,bottom,142.86,145.16,140.62,-14.18,"{863: 0.0, 864: 9.17}",True
864,51709,51744,,bottom,,,,,{},False
868,51822,,,top,,,,,{},False
869,51908,51942,51977,bottom,130.43,132.35,128.57,-10.8,"{869: 0.0, 870: 2.38}",True
870,51911,51949,,bottom,,,,,{},False
873,52062,,,top,,,,,{},False
878,52286,52329,52376,bottom,100.0,104.65,95.74,-18.95,"{878: 0.0, 877: 6.29}",True
877,52347,,,top,,,,,{},False
881,52514,52556,,bottom,,,,,{},False
880,52586,,,top,,,,,{},False
883,52624,,,top,,,,,{},False
886,52625,52667,,bottom,,,,,{},False
890,52710,,,top,,,,,{},False
892,52799,52837,52877,bottom,115.38,118.42,112.5,-14.8,{892: 0.0},True
893,52914,,,top,,,,,{},False
894,52920,52958,52996,bottom,118.42,118.42,118.42,,"{894: 0.0, 893: 23.86}",True
895,53402,53441,53480,bottom,115.38,115.38,115.38,,{895: 0.0},True
896,53545,,,top,,,,,{},False
897,53623,53657,53692,bottom,130.43,132.35,128.57,-10.8,{897: 0.0},True
899,53858,,,top,,,,,{},False
900,53991,54027,54065,bottom,121.62,125.0,118.42,-17.31,{900: 0.0},True
902,54250,54289,54330,bottom,112.5,115.38,109.76,-13.73,"{902: 0.0, 901: 7.53}",True
901,54300,,,top,,,,,{},False
903,54396,,,top,,,,,{},False
905,54403,54443,54487,bottom,107.14,112.5,102.27,-23.24,"{905: 0.0, 903: 23.75, 904: 6.62}",True
904,54459,,,top,,,,,{},False
908,54538,,,top,,,,,{},False
911,54555,54599,54645,bottom,100.0,102.27,97.83,-9.67,"{911: 0.0, 910: 9.71}",True
910,54603,,,top,,,,,{},False
912,54783,54821,54860,bottom,116.88,118.42,115.38,-7.79,{912: 0.0},True
916,55187,55226,55266,bottom,113.92,115.38,112.5,-7.21,"{916: 0.0, 920: 11.21, 913: 5.98}",True
920,55225,55265,55307,bottom,109.76,112.5,107.14,-12.76,"{920: 0.0, 916: 11.08, 913: 16.57}",True
913,55245,,,top,,,,,{},False
921,55318,,,top,,,,,{},False
923,55514,,,top,,,,,{},False
925,55902,,,top,,,,,{},False
929,55992,56031,56072,bottom,112.5,115.38,109.76,-13.73,{929: 0.0},True
932,56086,56118,56150,bottom,140.62,140.62,140.62,,{932: 0.0},True
933,56246,56289,56328,bottom,109.76,104.65,115.38,27.52,{933: 0.0},True
935,56421,56460,56497,bottom,118.42,115.38,121.62,16.86,"{935: 0.0, 934: 14.52}",True
934,56447,,,top,,,,,{},False
